0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,Gesture
11.925,4.775,2.775,5.975,10.475,23.75,8.025,12.625,800.0,317.0,173.0,387.0,719.0,1632.0,553.0,771.0,20.0,16.0,13.0,19.0,18.0,22.0,21.0,13.0,-0.5895131383992892,-0.13340193513153029,0.12504056125240887,0.15393092568383512,-0.35857194090151867,-0.11027798004259737,-0.16770860739447307,-0.05402865891451083,-0.46611602496370397,-0.3957182850126475,-0.5723035677586906,-0.31987716231768387,-0.4290936299779538,-0.32724264590094104,-0.1941524549982745,-0.3509320241530967,-0.5785161876785406,-0.31150650032528654,-0.18193376503630573,-0.26142836884470017,-0.41214891041042495,0.08165535111619278,-0.34883546952603406,-0.4988880799717467,-0.45002051486816014,-0.2257423133673316,-0.16653710670663913,-0.3828074636975734,-0.2631983322131317,-0.2562531894626444,-0.28062153517715543,-0.3640029611065086,3
8.15,2.9,2.85,4.35,16.125,32.575,6.65,13.0,528.0,163.0,153.0,274.0,1115.0,2257.0,468.0,847.0,21.0,14.0,14.0,16.0,21.0,19.0,21.0,20.0,-0.4592537622732022,-0.10259375447735337,0.007157490512683523,-0.11070896355914682,-0.23883326771416377,-0.15989345360697693,-0.2582395805301574,-0.1418231873815866,-0.01606320379859684,-0.4469393897030963,-0.05416782322463646,-0.18864065272666491,-0.5485081388404704,-0.4759909075151111,-0.34570993332679123,-0.29570411376702277,-0.5832359952168227,-0.25735506655449986,-0.3330232352083585,-0.6138101019588522,-0.580405666097009,-0.29913285376963644,-0.42611591097649637,-0.5900681114255727,-0.6262179927758192,-0.48364543429583373,-0.38752691446728077,-0.24368559466558015,-0.5355053564288452,-0.22281095675002927,-0.47345617470520834,-0.3199350649425396,3
4.825,2.15,2.6,3.4,11.4,25.375,4.8,8.55,351.0,123.0,145.0,185.0,623.0,1379.0,284.0,519.0,17.0,11.0,11.0,17.0,13.0,17.0,13.0,14.0,-0.3668006512875751,-0.018928781088007825,-0.11219242904309404,-0.17624062879278224,-0.125496333919349,-0.07000761923132423,-0.17744215531844937,0.066096140446187,-0.27403899683713145,-0.39352725823846524,-0.319655847602668,-0.1337028358616519,-0.07613762990193192,-0.3371945679857231,-0.24886164644766456,-0.01627222397182507,-0.1810186748854025,-0.2737952961327621,-0.43174086890529767,-0.29533238037432463,-0.07437530460229652,-0.20759212138399774,-0.23302738875166543,-0.30062148385491416,-0.2744269997136784,-0.13533742160051832,-0.049442018022946725,-0.12121773630109081,-0.29973692562041376,-0.4072233791396421,-0.3703896773205317,-0.10414218507780428,3
8.475,2.525,2.825,2.925,10.725,24.625,5.45,8.2,509.0,142.0,165.0,153.0,655.0,1375.0,336.0,421.0,15.0,15.0,15.0,13.0,17.0,15.0,21.0,12.0,-0.26577313495071814,-0.030099290287404268,-0.12588811145895953,-0.12532428691652397,-0.3228068472306519,-0.4414929115854345,-0.2249752387202628,-0.275965290108328,-0.33303429192012346,-0.3758516527792262,-0.06597517702247428,-0.09075255886337087,0.006121385339004246,-0.27002273300415086,-0.09238770900183689,-0.12699310015891235,-0.38892136147044665,-0.20326568207056292,-0.21887541346152586,-0.13357329295945256,-0.275782032137715,-0.06865064305104666,-0.12349856748327497,-0.16608168413663285,-0.29153533008714794,-0.2566321415985449,0.05152677846738061,-0.1783241124989625,0.14264183987781404,-0.4645097201886583,0.11143025214415576,-0.3514495110145116,3
10.575,2.3,3.0,3.95,14.925,22.85,5.75,8.9,764.0,133.0,168.0,215.0,939.0,1390.0,360.0,536.0,18.0,17.0,17.0,14.0,18.0,16.0,17.0,17.0,-0.6478036275605769,-0.04524913194443846,0.40766678607972384,0.3075067524106822,-0.34525416132007464,-0.48771412844025824,-0.35409334145563465,-0.4373719812972154,-0.1920417953907965,-0.5328053578380935,-0.12594811210352935,-0.34523895975273616,-0.3078739789970364,-0.39565252246970933,-0.3573498760394583,-0.1712606786390242,-0.7227960237484783,-0.4998514691712698,-0.37938285577540415,-0.301077892952391,-0.45980648373914657,-0.510437598258751,-0.2504037933327303,-0.27531643879669443,-0.40833757391869957,-0.38763082460852544,-0.12215192428084697,-0.2770223179573824,-0.19639962816393913,-0.23359100230380161,-0.01422513059196788,-0.420269078385452,3
10.25,2.25,2.175,2.9,12.95,27.825,6.45,8.45,637.0,132.0,122.0,154.0,783.0,1883.0,440.0,517.0,18.0,14.0,9.0,12.0,14.0,18.0,21.0,15.0,-0.5732024082676856,-0.3134666826912418,-0.24978779572599283,-0.08516351391644524,-0.2729315807557153,-0.15903795058509265,-0.10466806729249555,-0.41150152193425277,-0.11201243048064369,-0.2684748731898718,-0.10169168060725506,-0.19181620145625097,-0.26671504297902865,-0.36870651457769466,-0.3795822145673156,-0.12765988306703605,-0.3784751229205521,-0.1851764788595912,-0.05145551020287585,-0.21639936403039917,-0.30509834837847905,-0.13737800419540133,0.02473885127142522,-0.34224867177062146,-0.6125266350516633,-0.25633082855201494,-0.2202785083675599,-0.24561216305261385,-0.1605794085842402,-0.5875777169422541,0.024792299259685253,-0.38388540143995026,3
7.9,2.75,2.7,3.675,12.4,33.0,6.225,8.725,542.0,166.0,146.0,204.0,721.0,2050.0,414.0,606.0,17.0,16.0,12.0,12.0,14.0,15.0,15.0,19.0,-0.46855366087605027,-0.21311239266547927,-0.006117085387008959,-0.1989900422719639,-0.22278127182749313,-0.09241424656953869,-0.04650900866626886,-0.32276277293149136,-0.2828027674000605,-0.5314939992774157,-0.34132816122114523,-0.38315243947309774,-0.29735149589469123,-0.500468313480386,-0.3387336334527775,-0.31376324089566676,-0.1094956297174186,-0.029578405582638613,-0.1652029654490772,-0.05658887428245909,-0.29728026705841987,-0.09227073429536944,-0.11446650220256571,-0.32487230016978785,-0.4699826065786104,-0.20397839041593935,-0.10826830893298668,-0.2704974072514006,-0.514850208663528,-0.3167744743406835,0.11815113974712253,-0.022116235369523257,3
7.35,2.25,2.275,3.3,12.825,26.7,5.25,9.95,478.0,137.0,133.0,190.0,837.0,1736.0,357.0,700.0,15.0,11.0,15.0,14.0,18.0,15.0,17.0,19.0,-0.31854738585483316,-0.0005770471958401297,-0.365167518364887,-0.3200991768035346,-0.19403853134400448,-0.44540294468458697,-0.10598927056713568,-0.6054192575469295,-0.23362752358778266,-0.5413602808558469,-0.10231378361060454,-0.38099022690319007,-0.3161519255616013,-0.4019895047452592,-0.2266796685088181,-0.33116359465698925,-0.4321609862458898,-0.47466565958180995,-0.2710018079646971,-0.46485349960081,-0.5440090484532306,-0.23194328093793062,-0.1159613918500795,-0.19130838609346443,-0.796842372273929,-0.6883251161897842,-0.42235312634228295,-0.4041563504416773,-0.46962540146138654,-0.1891865365742786,-0.07497624563008766,-0.027143543816866476,3
5.975,2.175,2.375,3.575,17.075,30.525,6.35,11.75,369.0,112.0,135.0,209.0,1066.0,1979.0,444.0,749.0,18.0,12.0,13.0,12.0,15.0,17.0,18.0,16.0,-0.19552476868922286,-0.11036104680837529,-0.006843116338402021,-0.035720037195141725,-0.3348022039377279,-0.02997206199040115,-0.09270620931089828,-0.1342736200898517,-0.2844771231753502,-0.29973299191832176,0.18490309541400166,-0.08514764593123644,-0.26359299917037426,-0.00984045577082247,-0.07425513062841647,-0.13165549155862175,-0.2997785313404313,-0.1985813095947924,-0.18803730310401728,-0.17004775180818707,-0.2065250376421805,0.05040423874412199,-0.49309581617450976,-0.10825465800807231,-0.7579862190007949,-0.3997709665222618,-0.49609957138813743,-0.3650136063458512,-0.43479330679959277,-0.2085533414982235,-0.4319533080700432,-0.24018501406606768,3
7.675,2.275,2.625,2.8,15.675,28.375,5.725,12.3,516.0,134.0,144.0,171.0,1036.0,1783.0,353.0,790.0,21.0,14.0,14.0,20.0,17.0,19.0,16.0,20.0,-0.5326947437441392,0.09099051994153372,0.1406877617304386,-0.057668826711093836,-0.3452598034719836,-0.22706274537060853,-0.0010903277394689952,-0.1391688614267033,-0.3268654686083708,-0.40249863391837115,-0.3687986374822926,-0.29478635062938346,-0.30850067194541564,0.1828027655030215,-0.08267230399482366,-0.19438027910869504,-0.5000909387965845,-0.4231987286713035,-0.32009489106212957,-0.17575768819521545,-0.3183359291227917,0.05240848127605182,-0.07274438847983426,-0.243624860183875,-0.5122140028133764,-0.33796971416099403,-0.5152710380888026,-0.4618108189514653,-0.5614919615503068,-0.2951960003401813,-0.5415765418177301,-0.5232595751274686,3
