0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,Gesture
4.4,1.575,2.025,2.825,9.775,19.9,3.8,5.825,294.0,87.0,110.0,167.0,555.0,1268.0,216.0,366.0,19.0,11.0,15.0,13.0,11.0,15.0,14.0,14.0,-0.40248537303337767,-0.08904644891815414,-0.004268617232249411,-0.15339184012698362,-0.12188566368506432,-0.0619374779958569,-0.005361827606968274,-0.08491096252341289,-0.026405747085764538,-0.499303156514256,-0.16521952577502497,-0.3860496003410355,-0.12707346764111976,-0.5077877020765068,-0.2647163182590562,-0.4816157351257398,-0.28667779831413437,-0.09151288409015487,-0.13901760827433143,-0.40395235181479305,-0.32570102618353813,-0.3811286446476511,-0.1947571742072907,-0.36546788954364556,-0.38476435562062605,-0.6175108726222021,-0.44628623893838365,-0.6553226683619308,-0.6219926089119299,-0.5178014988189613,-0.6788153572218417,-0.4997831389516334,3
4.675,1.775,2.55,3.175,10.075,14.425,4.075,6.175,314.0,95.0,146.0,191.0,644.0,882.0,238.0,405.0,19.0,12.0,12.0,16.0,19.0,19.0,18.0,17.0,-0.512425849735537,-0.24150989070791554,-0.012391026030296156,0.11348675087017329,-0.10527549689923754,-0.5045598683411519,-0.06232025167393706,-0.199711121956304,-0.20990159839309866,-0.6191554273848637,-0.2820489813791384,-0.3451952868881359,-0.22708254968181016,-0.28304989858853535,-0.3634543008870358,-0.16837998001244386,-0.48950457199590913,-0.22666953672651985,0.142347816007353,-0.1878062281763195,-0.27075814021005656,-0.1703408774972265,0.15722887215476994,-0.010455165813819788,-0.27462018012847433,-0.28873518791841213,-0.21656157821753205,-0.1317944066405966,-0.34160179618356035,-0.17081484066145702,-0.22755837026007364,-0.3553189533784786,3
3.6,1.775,2.275,2.925,9.45,15.075,3.375,6.775,207.0,95.0,150.0,196.0,618.0,996.0,194.0,478.0,13.0,14.0,14.0,15.0,19.0,19.0,11.0,17.0,-0.32474032491386656,-0.1391982836285761,-0.1805614897589578,-0.13259345550580104,-0.26910293822166204,-0.4791601110818356,-0.19839971481687446,-0.3656067264466219,-0.4403854592507842,-0.4642197869657489,-0.3170182576788902,-0.3262094174214442,-0.3897764539815253,-0.38235643354735194,0.002375079012079601,-0.27596759116504793,-0.6491388686911481,-0.456753037140696,0.05872719087208918,-0.17296918637633107,-0.50251744772712,-0.2558007288378084,0.11920593996129014,0.09145731866349376,-0.05289470912534525,-0.5852457208248705,-0.026992637318145038,-0.10509018171224997,-0.3706520664837592,-0.06958688896156699,0.06859413434085314,-0.11993895672269762,3
2.275,1.475,1.9,2.4,7.275,16.175,3.15,3.975,146.0,84.0,122.0,141.0,500.0,1026.0,174.0,247.0,15.0,13.0,16.0,13.0,20.0,15.0,14.0,15.0,-0.5374850998570082,-0.29778261139789175,-0.3313543925060327,-0.20659669566490116,-0.21969662319259883,-0.240660620145925,-0.23357776131705976,-0.16825957242356532,-0.2936507764140493,-0.2581995875941596,-0.1537870066239987,-0.20562655848626915,-0.40496321208577135,-0.1704889697198228,-0.03892986424121595,-0.1567809113659902,-0.623412298413197,-0.35941985380694036,-0.30874614054640376,-0.22632125895463973,-0.5241786714544734,-0.5273409545220683,-0.08031575396559903,-0.0963470283096686,-0.07301662735936021,-0.2768926630753261,-0.15132005239313667,-0.20686666605406961,-0.5268127257193255,-0.211981675321384,-0.12258561418274609,-0.29739562873212827,3
2.375,1.475,2.35,3.25,8.45,17.35,3.825,6.75,156.0,86.0,145.0,188.0,567.0,1214.0,213.0,424.0,16.0,9.0,11.0,13.0,22.0,19.0,14.0,16.0,-0.38824017094358826,-0.09278028412503639,-0.3734751411658921,-0.22645411867829024,-0.22229607379783384,-0.5083374773169307,-0.2972675976215204,-0.35991194405236054,-0.19095980534270351,-0.3946375420671712,-0.21266727689368758,-0.4043912227466776,-0.3532993412664993,-0.5245403006287234,-0.2350292357162783,-0.5703359361665085,-0.6128521376228155,-0.3535591002989184,-0.2516283626715268,-0.284864437733146,-0.4829929906686319,-0.3706411727453425,-0.29742143721387154,-0.46370610256757605,-0.22392741133917074,-0.48262820482381774,-0.21874029517625887,-0.43334881260750185,-0.5048615870048756,-0.5220025579323616,-0.352418404075755,-0.23774677737174385,3
2.4,1.825,1.95,2.825,7.85,17.7,3.625,5.25,151.0,83.0,97.0,162.0,481.0,1163.0,199.0,306.0,12.0,13.0,9.0,15.0,17.0,18.0,12.0,17.0,-0.43638296922897796,-0.2323256543778879,0.07077745551171573,-0.1946515512830477,0.04837877796564815,-0.4723323076224582,-0.04071567399112633,-0.4053044750676846,0.3572893560053097,-0.518815010791251,0.0037596836932105348,-0.219946590617005,-0.2052927051943177,-0.44948229524021893,-0.2024755804159429,-0.48253213891210545,-0.4904046075078439,-0.5357370640020153,-0.1662516629300282,-0.22510881806620425,-0.1804873530609921,-0.34071539230322645,0.005070100187774616,-0.2478976027722326,-0.3604899287719404,-0.38964085132172005,-0.38615150929540254,-0.22602729218909914,-0.22301164415192673,-0.3721509349101355,-0.08442339451191602,-0.25486532371586323,3
2.625,1.7,1.95,2.925,6.75,14.375,3.75,3.85,150.0,82.0,103.0,189.0,476.0,842.0,184.0,196.0,14.0,13.0,13.0,16.0,18.0,14.0,12.0,11.0,-0.09868510309441829,-0.28291851888461783,-0.12128479409507581,-0.0758816809952656,-0.000136698552451705,-0.04969775889721692,-0.03734510029887149,-0.279562083237754,0.0495376396097761,-0.2728200420997274,-0.1385414181784858,-0.49266114865969496,-0.3982159556650546,-0.15036121274865394,-0.1125599944372965,-0.12791834066963184,-0.5311316918462914,-0.09585914682221047,-0.20754670416196652,-0.23453631081143816,-0.22589640270524047,-0.2219774620947896,-0.21028516980860298,-0.3951228508249306,-0.1673997695819628,-0.30681170416518627,-0.23824513359997299,-0.10760735529868243,-0.10911038948312256,-0.19150801722800842,-0.45278257777251896,-0.029294333414929957,3
1.925,1.525,1.85,2.475,6.55,13.475,2.975,3.375,114.0,88.0,106.0,149.0,476.0,827.0,158.0,208.0,16.0,13.0,10.0,11.0,21.0,14.0,15.0,14.0,-0.22696330176038984,-0.3635968214022012,0.1693796521005285,-0.1975178775657811,-0.3660513118751539,-0.2568290391642947,-0.15507938386730483,-0.30176081608682226,-0.26615945685451886,-0.06868238088129945,-0.28498299321894277,-0.2430222329119726,-0.2590759189030312,0.026412388271485017,-0.22294261671279808,-0.45591844408718557,-0.8640718306618982,-0.6400491182902078,-0.5823752236976057,-0.533680686728179,-0.4679685283421644,-0.4089924935222243,-0.4917482086165666,-0.3803939505113493,-0.13056740063608407,-0.25950789788157713,-0.21775708041384867,-0.23380254739456424,-0.6390170451945527,-0.7657012070457287,-0.4494467934162448,-0.41805200927616687,3
1.675,1.7,1.85,2.325,8.675,16.425,2.825,3.575,98.0,90.0,91.0,134.0,570.0,1075.0,159.0,220.0,11.0,13.0,11.0,11.0,18.0,16.0,13.0,16.0,-0.047092918361385946,-0.0492054761403677,-0.2000170261555892,-0.03073713553728714,-0.057977683937013934,-0.13672656445838027,-0.3212632630187792,-0.181175452093129,0.12388361411252415,-0.4366415664387827,-0.11236835636257061,-0.1242052095923181,-0.07268819774401122,-0.27507082997160454,-0.07086847435726944,-0.3145926461249404,-0.8682666567333032,-0.7767104205801167,-0.4421373002055189,-0.27249529181832705,-0.551634362889598,-0.45442894020748603,-0.21145592484758358,-0.2802123175671414,-0.3733023561981945,-0.32363865133451436,-0.2528276520706931,-0.07205249105660592,-0.435336209716105,-0.3888837258158431,-0.16803594570880334,-0.26355762139779193,3
2.7,2.0,2.475,2.825,8.0,18.125,4.25,3.425,186.0,130.0,150.0,173.0,489.0,1058.0,269.0,216.0,16.0,15.0,15.0,15.0,16.0,16.0,22.0,18.0,-0.4817162945058367,-0.2262738110220586,-0.29672446731943575,-0.28629234294849315,-0.48151108653371083,-0.15579042143304306,-0.6731642012611955,-0.4624102074937854,-0.32722129943608186,-0.08181834759486913,-0.586382435969797,-0.3975199160456312,-0.23860156246297276,0.06830538620616405,-0.5154140152216194,-0.22506745681411944,-0.39031389068099526,-0.17221623023361832,-0.11696117688660161,0.029163096776847558,-0.31458524184895725,-0.08103664749643436,-0.31850041412141106,-0.07991261358139758,-0.5009255351897514,-0.18659280884861848,-0.5629319798062116,-0.4357994474239538,-0.43950681623216,-0.20240149842633245,-0.3252072425458949,-0.30899781155506284,3
