0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,Gesture
8.675,3.7,2.05,2.35,12.075,17.875,2.1,6.75,566.0,190.0,100.0,109.0,695.0,982.0,116.0,402.0,19.0,15.0,9.0,9.0,16.0,16.0,14.0,16.0,-0.38944203266694444,-0.052762157873768145,-0.15369015689087967,-0.11818257522940917,-0.3778794237922169,-0.4288515290878516,-0.2737083551156874,-0.2746814019895454,-0.15845884509616598,-0.2830161218704501,-0.2733618706712852,-0.3140556924487942,0.018536281439293107,-0.35971707472501935,-0.24485868786298062,-0.27353165670200996,-0.3765326824646741,-0.25728732211495464,-0.3771578800990425,-0.40309674637327564,-0.31381379459449515,-0.32576530009692717,-0.34451425885434317,-0.32888299338967103,-0.30994698650661273,-0.23573595901822864,-0.1422161347770341,-0.1375363530151792,-0.46276507352947505,-0.4588800957059799,-0.21855841987282973,-0.18769973373468102,1
11.225,3.15,2.425,2.15,12.55,14.6,1.9,6.45,741.0,182.0,141.0,135.0,657.0,683.0,123.0,437.0,19.0,15.0,13.0,13.0,14.0,12.0,17.0,19.0,-0.49890692741540105,-0.10980968701339691,0.16281196669733547,-0.12608211584602452,-0.31391477196363216,-0.4635810750379903,-0.36129874493655845,-0.5804536657511842,-0.47454628031883384,-0.39232520253364783,-0.1037401961796756,-0.2636851506612793,-0.22057521129186636,-0.2666012443850053,-0.2646045281268561,-0.2787010512546722,-0.31849769985396353,-0.22088962772626772,-0.3493183175592997,-0.471706042880877,0.07576228431740265,-0.3378460991824049,-0.2868238668844602,-0.2709395118914203,-0.6143493785343397,-0.5074868633632943,-0.13348575186557596,-0.06408755552594896,-0.5274587818239042,-0.19344075897693133,-0.14090154890084267,0.1281853031224049,1
10.85,3.05,2.15,2.075,12.475,16.075,2.175,7.125,690.0,201.0,102.0,105.0,744.0,942.0,135.0,448.0,16.0,14.0,12.0,10.0,18.0,14.0,17.0,16.0,-0.27437247095054995,-0.2320176776533764,0.16121800555720261,-0.20502119049299686,-0.5643707588501559,-0.14115919476926111,-0.12554356981601747,-0.24675398445356517,-0.09299900792010961,-0.08748540792109098,-0.12009872832206485,-0.19481160449949345,-0.12367491033777767,-0.26014232689995487,-0.2731381831050269,-0.2529245395641845,-0.45161199962782533,-0.05951628651376353,-0.28297003761842004,-0.24379351334755553,-0.35475114108566375,-0.023014664680623,-0.30869805371525916,-0.22164700464183376,-0.4639389821428313,-0.28926829060515963,-0.08810441790281523,-0.2170933982397496,-0.3295662368137247,-0.10851337329973063,-0.053131882434029644,-0.3971432779152367,1
14.075,3.875,1.775,2.2,15.9,23.075,2.375,5.575,858.0,217.0,99.0,126.0,1145.0,1607.0,142.0,359.0,16.0,13.0,8.0,14.0,21.0,17.0,14.0,21.0,-0.10084275897191511,-0.10603751710299283,0.035733864494559946,-0.3556082315436577,-0.373005354406226,-0.23543813395668522,-0.47797161273016,-0.33068674975619755,-0.16698451958428598,-0.0577452747794606,-0.10929041086870867,-0.07025564502113446,-0.24621370141234572,-0.39322746554862154,-0.35489656757225424,-0.24008039984561266,-0.5663789044431538,-0.10129582641340566,-0.2609205575454531,-0.25618098637172815,-0.4380313421743808,-0.07303874467228029,-0.38373491249257935,-0.3689227567027009,-0.25416836449346825,-0.018770109492009253,0.26928909864930944,-0.12238154379957009,-0.26563210044634616,0.17116997822098864,0.04406697252040608,-0.38471539944888283,1
9.75,2.9,2.05,2.3,12.875,15.7,2.325,5.725,578.0,155.0,121.0,126.0,939.0,1141.0,157.0,392.0,17.0,12.0,14.0,14.0,21.0,16.0,17.0,21.0,0.15082683938660155,0.026931981227320278,-0.2469983025941338,-0.074476433010215,-0.19562474913137434,-0.23922807101281987,-0.12715945015989122,-0.1763851094335712,-0.29934443885844364,-0.22752144649067152,-0.170826969900988,-0.057839963572999586,-0.4111576369580763,-0.39668445405040725,-0.37422117509967867,-0.11201761929882008,-0.6994816302190554,-0.24508179135826016,-0.013542588111777946,-0.04390754638007171,-0.6338750911074224,-0.32793396324044755,-0.20216680064993148,0.059142620659278444,-0.4079568505324105,-0.19609264992120123,-0.013601060266959095,-0.40208117767556584,-0.6828315778591476,-0.2534858298835956,-0.34055476772409526,-0.40595571423995847,1
11.45,2.9,1.875,3.025,10.275,10.75,1.8,5.825,726.0,186.0,96.0,205.0,674.0,676.0,110.0,381.0,13.0,16.0,13.0,17.0,18.0,18.0,9.0,20.0,-0.44818328924545475,-0.3240791750050392,-0.5361825369878004,-0.549667071438403,-0.39946356830766117,-0.29748288799428213,-0.2344409617046128,-0.4803479052777409,-0.12310241376861668,0.05040478854403923,-0.32891486900684214,-0.3573245787585627,-0.49221145348923817,-0.13075212961359045,-0.340280543914431,-0.49534859939924136,-0.5145385514670253,-0.20197897377569532,-0.2990386201740125,-0.305686300013574,-0.348479412425076,-0.08840252070868947,-0.42963040156303944,-0.3578432670877367,-0.20040670983467543,-0.18225677650109592,-0.11069827546134592,-0.0669129451675577,-0.488842301924235,-0.4799092183470951,-0.1325694919759651,-0.39202663450011727,1
8.375,3.4,2.375,3.6,18.3,18.875,1.775,5.775,525.0,209.0,114.0,217.0,1177.0,1033.0,105.0,395.0,18.0,15.0,12.0,14.0,17.0,16.0,13.0,20.0,-0.3876244404910274,-0.2212069469764713,-0.11382110005928851,-0.19411044081909057,-0.49308476536251816,-0.5273863409928403,-0.4136058834935423,-0.18053076987017058,-0.0418809178827035,-0.39277248332214615,-0.19475387581556833,-0.11362323225802226,-0.5137656376001768,-0.5423241601526451,-0.4705378375221098,-0.6118669532396322,-0.815969209048143,-0.8804549360044426,-0.40413072265656996,-0.4438771671195398,-0.46183164915140856,-0.5054804293921378,-0.4361565750285146,-0.4379602398067461,-0.16614692529645306,-0.13752138504777628,0.17650377985917193,-0.1394978147564188,-0.6472932202548436,-0.4882205221792762,-0.25020307761389976,-0.23919364421406658,1
12.35,3.875,2.425,3.275,20.525,26.475,2.0,7.0,830.0,249.0,141.0,215.0,1341.0,1681.0,127.0,469.0,20.0,19.0,10.0,18.0,21.0,18.0,15.0,18.0,-0.5373607685047589,-0.26458144735946715,-0.3833451822920709,-0.29466382843249733,-0.5829417950854278,-0.45702722304445104,-0.400247923899389,-0.1296324607711983,-0.24981556788671508,-0.20883282538710518,-0.26906783174210175,-0.29435780207510415,-0.529420108701223,-0.5991797179714832,-0.3345132408517164,-0.40604017868156705,-0.7620910881990375,-0.8309583869060809,-0.5982826867984798,-0.5357608337789475,-0.583003138618728,-0.4764627390015167,-0.5691485753514423,-0.4374998885639818,-0.3949490455666123,-0.0807163971310837,-0.16031452878646865,-0.21643937354751377,-0.662521770655741,-0.38476313726370065,-0.5719610193384435,-0.4938123967770346,1
10.45,3.55,2.2,2.75,13.7,16.875,1.875,4.75,604.0,187.0,121.0,180.0,792.0,1048.0,97.0,305.0,15.0,12.0,10.0,14.0,15.0,16.0,15.0,15.0,-0.21738580388235398,-0.18368102515178833,-0.14020338860482473,-0.33014185621995146,-0.11666106518128205,0.06246786762318522,-0.06834552692428955,-0.3447276620026114,-0.43337454676834747,-0.4884185918392194,-0.4048946255062324,-0.3511484591511474,-0.44505347657778316,-0.4881248833711056,-0.2779203035990459,-0.30024353663024683,-0.28641805543618704,-0.5063219588349417,-0.15759756590577836,-0.37702490979423825,-0.3809136214322404,-0.2697863779304755,-0.15499808731371,-0.26052098914164046,-0.28901933647831973,-0.23658856719286497,-0.11506115881220219,-0.06299632172729046,-0.28560165922745484,-0.13321296705290142,-0.07402508776760981,-0.044831486714684364,1
11.775,3.425,1.6,2.4,15.75,18.7,2.475,5.25,807.0,214.0,95.0,133.0,1036.0,1207.0,135.0,328.0,22.0,19.0,12.0,11.0,21.0,21.0,12.0,14.0,-0.654492580148368,-0.05149712000679423,0.13464629114797785,-0.12191652434470901,-0.2697448491780159,-0.022715201172191626,0.06583702333559797,-0.2266548608711066,-0.329373606794771,-0.39641781577582424,-0.3832212265764392,-0.147090004424521,-0.04119853002844628,-0.2494162169836159,-0.27434449247330234,0.06070078531132766,-0.5798296670295826,-0.5275687835866021,-0.2255492033692029,-0.1979127040368352,-0.4261831627712399,-0.14505322247685448,-0.18432552831658408,-0.25335982004615115,-0.04657052493060618,0.049871663488139165,-0.09767399537869208,-0.23522338631271356,-0.444123913147803,-0.22948835306566953,-0.34450035328317735,-0.2927839255242158,1
