0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,Gesture
26.975,3.2,4.225,9.85,10.1,14.425,29.175,17.225,1958.0,183.0,259.0,655.0,667.0,879.0,1819.0,1172.0,21.0,12.0,14.0,18.0,19.0,19.0,16.0,19.0,-0.9546206237606335,-0.5258928652823596,-0.20302181789485907,-0.27428990038605366,-0.13071191752795802,-0.026552218347152615,0.06797579792125905,-0.014263664230116695,-0.34856724883697615,-0.032750359055728644,-0.019130801715484935,-0.10135960728469512,-0.6016557087892503,-0.42214243914096683,-0.490578923941707,-0.3753962365671162,-0.732748071337463,-0.6098690411675293,-0.36656841967448767,-0.4463749809372229,-0.5474680078195588,-0.5027689919725152,-0.1897132882580007,-0.21359115666441075,-0.4353417930402643,-0.2980787060936675,-0.4088925057488417,-0.21606230801280768,-0.5770595137687713,-0.4570040990410635,-0.37557674670927993,-0.4117442259110087,0
27.375,5.15,3.9,12.7,12.025,25.9,51.875,29.1,1658.0,341.0,228.0,807.0,812.0,1632.0,3148.0,1933.0,15.0,17.0,12.0,18.0,19.0,20.0,16.0,22.0,-0.531314471940754,-0.5203176594097242,-0.3335252175547745,-0.3545551393219004,-0.3713196281260036,-0.3370119211521659,0.11972345295685012,-0.1508803715462849,-0.08361704302922159,-0.202634583235735,-0.14335932463266568,-0.1978438580736049,-0.6115959665417806,-0.5662531612070558,-0.5501058146444272,-0.40581375011327453,-0.6509953295271514,-0.5158055611969633,-0.2421518143543151,-0.2850434698405581,-0.7837621002084095,-0.8364412853787946,-0.3993501887076417,-0.2568128070686087,-0.21088397963122993,-0.23112556890566438,-0.13570997399800738,-0.1712428555734998,-0.4495133047210183,-0.221749332386568,-0.1354273156821883,-0.3528755653366549,0
28.275,6.075,5.4,14.2,19.1,35.8,67.775,36.825,1944.0,377.0,320.0,886.0,1143.0,2256.0,4254.0,2384.0,23.0,18.0,15.0,15.0,15.0,21.0,21.0,16.0,-0.5682156545573007,-0.18262505422154343,-0.11781587637803327,-0.19226563254300075,-0.4137265606056725,-0.3255321703660956,-0.10201228963272642,-0.050478371267583914,-0.2943889534978292,-0.35086449966586086,-0.3351469227571939,-0.22623098708652103,-0.47968044323597914,-0.38953472126557737,-0.6066865286007338,-0.2574585537382694,-0.34804051827679733,-0.52450250868703,-0.3068531078267074,-0.4472967884363931,-0.5371217007078963,-0.6214949193082745,-0.400506760887604,-0.46660594208535017,-0.4923005704066691,-0.36966544130077383,-0.16116093474356932,-0.3443390101573725,-0.4176830919489356,-0.3858474079096378,-0.21409395074017795,-0.4430733073587557,0
23.475,5.1,3.725,11.1,14.475,31.625,76.125,32.7,1495.0,332.0,215.0,705.0,876.0,1700.0,4951.0,2161.0,17.0,19.0,13.0,15.0,16.0,15.0,21.0,22.0,-0.6355634222484337,-0.4516232801172782,-0.29197307914651666,-0.25860915644379107,-0.2946546191129433,0.002171390166067349,-0.027534194524564716,-0.3979286265208651,-0.26401130974575904,-0.15752970537551983,-0.1540855972640409,-0.3482395992801738,-0.57458794858839,-0.2746195365953258,-0.44726362416027027,-0.45082976059194974,-0.5164436147335358,-0.46599800518614215,-0.31194978040065996,-0.30528959034567765,-0.4444787971090609,-0.6489395009862023,-0.4296499705459911,-0.6155725416181511,-0.5886287950157436,-0.07432205475491463,-0.1416939907925456,-0.40200011613268,-0.5011647913427337,-0.10255363476015086,0.13598194631147867,-0.007709760216213352,0
26.7,4.925,3.7,6.45,10.125,20.7,66.925,27.15,1840.0,319.0,230.0,393.0,665.0,1358.0,4736.0,1915.0,21.0,18.0,17.0,13.0,13.0,18.0,19.0,18.0,-0.6688775278754964,-0.43251810791475415,-0.22639042952274743,-0.20898372423802178,-0.5024122956229609,-0.13158562140850089,-0.4536882875127205,-0.5338058627932596,-0.4890050889760834,-0.0925906190366065,-0.4574964243612899,-0.5837259729512554,-0.42285218917836775,-0.024603443803172555,-0.34827334521471826,-0.38353914934157163,-0.5204447931056737,-0.5397727658926275,-0.3378846642580164,-0.4117672728471154,-0.5956856943301676,-0.4419420143197298,-0.2569245794515149,-0.30391324611032633,-0.5970499125211395,-0.2184628493840976,-0.0598774892821365,-0.09898523117943021,-0.48218232616738776,-0.09869999196741401,-0.203820081839744,-0.22630974434848536,0
26.95,3.85,3.05,8.35,11.05,21.6,61.375,26.275,1911.0,220.0,174.0,556.0,685.0,1341.0,4210.0,1685.0,19.0,12.0,15.0,18.0,17.0,15.0,21.0,17.0,-0.8060582049638656,-0.8106963867873932,-0.5522923953622517,-0.5563497234538517,-0.27223750065720487,-0.11003700006088565,-0.09456366208114922,-0.30843381881128024,-0.11396536868939548,-0.1808902995174053,-0.03268689170691293,-0.0500095439331231,-0.5431871149521948,-0.7218735401652515,-0.4645788754132686,-0.39664984258868347,-0.5897153960881455,-0.7401474729847926,-0.33476999395691365,-0.36563573825229234,-0.46205238826133294,-0.634690064193346,-0.19033254604572056,-0.34597265037020286,-0.6800955296415795,-0.4119342982346539,-0.2942683044997475,-0.28838406851040715,-0.40139368410250315,-0.5179746045691793,-0.18288807327488815,-0.5333579367298983,0
21.6,4.8,3.975,8.4,11.625,26.15,66.325,37.075,1503.0,302.0,259.0,589.0,665.0,1501.0,3689.0,2498.0,19.0,18.0,22.0,21.0,18.0,13.0,16.0,20.0,-0.5548483286405053,-0.25683768964271864,-0.29091350865098936,-0.19277326564649278,-0.49407140586139936,-0.24814875592597166,-0.3245524999735114,-0.15284091624078927,-0.43347972253442857,-0.19045729162122896,-0.1420164981833014,-0.1995481771064244,-0.6076736907084545,-0.4175722846356389,-0.4477062766932192,-0.4736142036423675,-0.4834721520042819,-0.434494035055735,-0.5024829064473081,-0.33704205256901193,-0.3337190192244798,-0.5166359018874334,-0.3788704986563398,-0.5289254720693721,-0.30673295567063796,-0.2951590133724062,-0.01326806741488737,-0.014572975570923512,-0.7760078438030854,-0.5704749798860705,-0.3266034878218144,-0.1595954870880815,0
21.925,2.975,3.3,8.125,7.5,20.425,63.425,21.725,1499.0,160.0,220.0,547.0,444.0,1141.0,3581.0,1406.0,16.0,13.0,18.0,22.0,17.0,16.0,18.0,19.0,-0.7859997707107195,-0.36971253051722974,-0.5376538603477088,-0.45231629033311,-0.18296487071191456,-0.27780556599261363,-0.18495881964288377,-0.17638019506054275,-0.591133199736304,-0.5901910858468238,-0.2562606360400101,-0.3162656384452767,-0.35609497669704304,-0.066354638046804,-0.04630983567033516,-0.05122377228881472,-0.19450864512804442,-0.18664790665345915,-0.34794609412944266,0.29764441258598123,-0.3216878284249963,-0.3622903332786713,-0.3667098955279747,-0.4488030731631932,-0.30574314339003905,-0.24572307220881434,-0.09079367782548234,-0.08049330138913952,-0.44241229326567033,-0.11202579798202056,-0.2935350554858605,-0.1533468454712893,0
17.85,2.625,2.375,8.875,7.775,19.75,52.025,18.825,1186.0,155.0,161.0,559.0,509.0,1266.0,3191.0,1076.0,21.0,18.0,14.0,20.0,16.0,21.0,15.0,14.0,-0.7587266577168678,-0.2577613142123795,0.02477452056190424,-0.005625939697655863,-0.21919127027750884,-0.15626022218731306,-0.1458990600924518,-0.14796070935765937,-0.2793932042711688,-0.2368667150735014,-0.05181428703742716,-0.1967733279263079,-0.4655786950036979,-0.4171336312487146,-0.33580806777651745,-0.3945425087246903,-0.8271839262061051,-0.692935531553111,-0.47278161081556663,-0.2593863601877784,-0.5232396480887013,-0.4645643892860926,-0.2077903432610319,-0.2515688810538594,-0.5461496639539392,-0.7021920726770962,-0.3316539660297081,-0.37192724224539947,-0.26427381306001496,-0.5525092092955203,-0.19019680384455062,-0.20158788329289004,0
18.3,2.1,3.05,8.6,10.55,16.35,46.875,15.5,1185.0,140.0,184.0,555.0,656.0,1013.0,3202.0,986.0,16.0,17.0,15.0,19.0,18.0,16.0,17.0,17.0,-0.5197975471252343,-0.4135918456377268,-0.40081624138270394,-0.16551377499295025,-0.3639548603407752,-0.3308137563944674,0.02255180465893676,-0.3648228816749267,-0.2687153128937282,-0.429206065211286,-0.05759925411391329,-0.3721058480847894,-0.6224021985932137,-0.5407361682377667,-0.32448429564117587,-0.32325620978130887,-0.6458867957506848,-0.42148941463194706,-0.4666715878392626,-0.45021222385132575,-0.3103990598920928,-0.25967022954241176,-0.26777392860609156,-0.12260337397382756,-0.3970563401384738,-0.16289423574721595,-0.2567099499858251,-0.39144562639330727,-0.5858755582022023,-0.29142688465751915,-0.20510859711645119,-0.34628771395813546,0
